_FAMILY,AUTHOR,BASE,CONTROLLER_FILE_PATH,DESTINATION_MODUL,DETAIL,DICTIONARY_ID,FILE_NAME,FILE_PATH,FOLDER,FRIENDLY_URL,FULL_FUSEACTION,FUSEACTION,FUSEACTION2,HEAD,IS_ACTIVE,IS_ADD,IS_DELETE,IS_MENU,IS_SPECIAL,IS_TEMP,IS_UPDATE,IS_WBO_DENIED,IS_WBO_FORM_LOCK,IS_WBO_LOCK,IS_WBO_LOG,LEFT_MENU_NAME,MODUL,MODUL_SHORT_NAME,MODULE_NO,OBJECTS_COUNT,POPUP_TYPE,RECORD_DATE,RECORD_EMP,RECORD_IP,RELATED_FUSEACTION,RELATED_MODUL_SHORT_NAME,SECURITY,STAGE,STATUS,TYPE,UPDATE_DATE,UPDATE_EMP,UPDATE_IP,VERSION,WINDOW
NULL,1,'Intranet',NULL,NULL,NULL,NULL,'upd_spect_main.cfm','objects/form/upd_spect_main.cfm','form',NULL,'objects.popup_upd_spect_main','popup_upd_spect_main',NULL,'Spect Güncelle',1,0,0,NULL,0,0,1,0,0,0,NULL,NULL,'Objects','objects',47,104,'page','2010-11-25 15:53:42.823',1898,'192.168.18.34',NULL,NULL,'HTTP',52,'Deployment',1,'2012-08-11 08:52:01.243',3,'192.168.19.52','v 12','popup'
NULL,1,'Intranet',NULL,NULL,NULL,NULL,'upd_stock_serial_no.cfm','objects/form/upd_stock_serial_no.cfm','form',NULL,'objects.popup_upd_stock_serialno','popup_upd_stock_serialno',NULL,'Seri No Ekle',1,1,0,NULL,0,0,0,0,0,0,NULL,NULL,'Objects','objects',47,16909,'page','2010-11-25 15:53:42.823',1898,'192.168.18.34',NULL,NULL,'HTTP',52,'Deployment',1,'2012-08-10 11:08:11.007',3,'192.168.18.95','v 12','popup'
NULL,1,'Intranet',NULL,NULL,NULL,NULL,'video_conferans.cfm','objects/display/video_conferans.cfm','display',NULL,'objects.popup_video_conferans','popup_video_conferans',NULL,'display/video_conferans.cfm',1,1,0,NULL,0,0,0,0,0,0,NULL,NULL,'Objects','objects',47,528,'page','2010-11-25 15:53:42.823',1898,'192.168.18.34',NULL,NULL,'HTTP',52,'Deployment',1,'2012-08-01 15:39:14.05',3,'192.168.18.18','v 12','popup'
NULL,1,'Intranet',NULL,NULL,NULL,NULL,'view_company_info_logo.cfm','objects/display/view_company_info_logo.cfm','display',NULL,'objects.popup_view_company_info_logo','popup_view_company_info_logo',NULL,'display/view_company_info_logo.cfm',1,0,0,NULL,0,0,0,0,0,0,NULL,NULL,'Objects','objects',47,52,'page','2010-11-25 15:53:42.823',1898,'192.168.18.34',NULL,NULL,'HTTP',52,'Deployment',3,'2012-08-09 15:15:02.547',3,'192.168.18.18','v 12','popup'
NULL,1,'Intranet',NULL,NULL,NULL,NULL,'view_history_act.cfm','objects/display/view_history_act.cfm','display',NULL,'objects.popup_view_history_act','popup_view_history_act',NULL,'display/view_history_act.cfm',1,0,0,NULL,0,0,0,0,0,0,NULL,NULL,'Objects','objects',47,4301,'page','2010-11-25 15:53:42.823',1898,'192.168.18.34',NULL,NULL,'HTTP',52,'Deployment',3,'2012-08-09 10:29:19.483',3,'192.168.18.95','v 12','popup'
NULL,1,'Intranet',NULL,NULL,NULL,NULL,'view_map.cfm','objects/display/view_map.cfm','display',NULL,'objects.popup_view_map','popup_view_map',NULL,'display/view_map.cfm',1,0,0,NULL,0,0,0,0,0,0,NULL,NULL,'Objects','objects',47,1111,'page','2010-11-25 15:53:42.823',1898,'192.168.18.34',NULL,NULL,'HTTP',52,'Deployment',3,'2012-08-07 11:19:58.647',23,'192.168.18.74','v 12','popup'
NULL,1,'Intranet',NULL,NULL,NULL,NULL,'view_message_sent_details.cfm','objects/form/view_message_sent_details.cfm','form',NULL,'objects.popup_view_message_sent_details','popup_view_message_sent_details',NULL,'Kampanya Gönderi Görüntüleme',1,0,0,NULL,0,0,0,0,0,0,NULL,NULL,'Objects','objects',47,297,'page','2010-11-25 15:53:42.823',1898,'192.168.18.34',NULL,NULL,'HTTP',52,'Deployment',9,'2012-08-11 07:22:06.63',3,'192.168.19.52','v 12','popup'
NULL,1,'Intranet',NULL,NULL,NULL,NULL,'detail_voucher.cfm','objects/display/detail_voucher.cfm','display',NULL,'objects.popup_voucher_det','popup_voucher_det',NULL,'Senet Bilgileri',1,0,0,NULL,0,0,0,0,0,0,NULL,NULL,'Objects','objects',47,287,'page','2010-11-25 15:53:42.823',1898,'192.168.18.34',NULL,NULL,'HTTP',52,'Deployment',3,'2012-08-11 10:38:54.92',3,'192.168.19.52','v 12','popup'
NULL,1,'Intranet',NULL,NULL,NULL,NULL,'workcube_export_sales.cfm','objects/form/workcube_export_sales.cfm','form',NULL,'objects.popup_workcube_export_sales','popup_workcube_export_sales',NULL,'form/workcube_export_sales.cfm',1,1,0,NULL,0,0,0,0,0,0,NULL,NULL,'Objects','objects',47,90,'page','2010-11-25 15:53:42.823',1898,'192.168.18.34',NULL,NULL,'HTTP',52,'Deployment',1,'2012-08-09 09:31:04.503',3,'192.168.18.95','v 12','popup'
NULL,1,'Intranet',NULL,NULL,NULL,NULL,'workxml_data_service.cfm','objects/form/workxml_data_service.cfm','form',NULL,'objects.popup_workxml_data_service','popup_workxml_data_service',NULL,'Workcube Data Service',1,1,0,NULL,0,0,0,0,0,0,NULL,NULL,'Objects','objects',47,56,'page','2010-11-25 15:53:42.823',1898,'192.168.18.34',NULL,NULL,'HTTP',52,'Deployment',1,'2012-08-22 06:46:41.42',3,'192.168.18.15','v 12','popup'
NULL,1,'Intranet',NULL,NULL,NULL,NULL,'wrk_input_list.cfm','objects/display/wrk_input_list.cfm','display',NULL,'objects.popup_wrk_input_list','popup_wrk_input_list',NULL,'Otomatik Tamamlama',1,0,0,NULL,0,0,0,0,0,0,NULL,NULL,'Objects','objects',47,65,'page','2010-11-25 15:53:42.823',1898,'192.168.18.34',NULL,NULL,'HTTP',52,'Deployment',9,'2012-08-22 07:30:53.377',3,'192.168.18.15','v 12','popup'
NULL,1,'Intranet',NULL,NULL,NULL,NULL,'wrk_list_page.cfm','objects/display/wrk_list_page.cfm','display',NULL,'objects.popup_wrk_list_comp','popup_wrk_list_comp',NULL,'display/wrk_list_page.cfm',1,0,0,NULL,0,0,0,0,0,0,NULL,NULL,'Objects','objects',47,85099,'page','2010-11-25 15:53:42.823',1898,'192.168.18.34',NULL,NULL,'HTTP',52,'Deployment',5,'2012-08-06 12:52:46.057',3,'192.168.18.95','v 12','popup'
NULL,1,'Intranet',NULL,NULL,NULL,NULL,'wrk_member_search_list.cfm','objects/display/wrk_member_search_list.cfm','display',NULL,'objects.popup_wrk_member_search','popup_wrk_member_search',NULL,'WRK Member ',1,0,0,NULL,0,0,0,0,0,0,NULL,NULL,'Objects','objects',47,4,'page','2010-11-25 15:53:42.823',1898,'192.168.18.34',NULL,NULL,'HTTP',52,'Deployment',4,'2012-08-22 07:21:19.367',3,'192.168.18.15','v 12','popup'
NULL,1,'Other',NULL,NULL,NULL,NULL,'xml_setup_form_internal.cfm','objects/xml/xml_setup_form_internal.cfm','xml',NULL,'objects.popup_xml_setup_internal','popup_xml_setup_internal',NULL,'XML Detay',1,0,0,NULL,0,0,1,0,0,0,NULL,NULL,'Objects','objects',47,118686,'page','2010-11-25 15:53:42.823',7,'192.168.18.90',NULL,NULL,'HTTP',52,'Deployment',1,'2012-08-10 11:02:47.293',3,'192.168.18.95','v 12','popup'
NULL,1,'Intranet',NULL,NULL,NULL,NULL,'xml_stocks_row.cfm','objects/display/xml_stocks_row.cfm','display',NULL,'objects.popup_xml_stocks_row','popup_xml_stocks_row',NULL,'XML Stok İmport',1,0,0,NULL,0,0,0,0,0,0,NULL,NULL,'Objects','objects',47,4,'page','2010-11-25 15:53:42.823',1898,'192.168.18.34',NULL,NULL,'HTTP',52,'Deployment',4,'2012-08-22 07:23:28.56',3,'192.168.18.15','v 12','popup'
NULL,1,'Intranet',NULL,NULL,NULL,NULL,'branches.cfm','objects/display/branches.cfm','display',NULL,'objects.popupajax_list_branches','popupajax_list_branches',NULL,'popupajax_list_branches',1,0,0,NULL,0,0,0,0,0,0,NULL,NULL,'Objects','objects',47,74,NULL,'2011-01-31 12:36:12.0',1723,'192.168.18.27',NULL,NULL,'HTTP',52,'Deployment',3,'2012-08-01 15:36:02.863',3,'192.168.18.18','v 12','normal'
NULL,1,'Intranet',NULL,NULL,NULL,NULL,'departments.cfm','objects/display/departments.cfm','display',NULL,'objects.popupajax_list_departments','popupajax_list_departments',NULL,'display\departments.cfm',1,0,0,NULL,0,0,0,0,0,0,NULL,NULL,'Objects','objects',47,464,NULL,'2011-01-04 11:46:36.0',1723,'192.168.18.27',NULL,NULL,'HTTP',52,'Deployment',3,'2012-08-01 15:34:55.147',3,'192.168.18.18','v 12','normal'
NULL,1,'Intranet',NULL,NULL,NULL,NULL,'export_stock.cfm','objects/query/export_stock.cfm','query',NULL,'objects.popupflush_export_stock','popupflush_export_stock',NULL,'Stok Export Query',1,1,0,NULL,0,0,0,0,0,0,0,NULL,'Objects','objects',47,353,'page','2010-11-25 15:53:42.823',1898,'192.168.18.34',NULL,NULL,'HTTP',52,'Deployment',2,'2013-03-28 07:36:06.493',89,'10.0.0.11','v 12','popup'
NULL,1,'Intranet',NULL,NULL,NULL,NULL,'print_all_templates.cfm','objects/display/print_all_templates.cfm','display',NULL,'objects.popupflush_print_all_templates','popupflush_print_all_templates',NULL,'Fiyat Değişimi Toplu Print',1,0,0,NULL,0,0,0,0,0,0,NULL,NULL,'Objects','objects',47,27,'page','2010-11-25 15:53:42.823',1898,'192.168.18.34',NULL,NULL,'HTTP',52,'Deployment',9,'2012-08-11 08:40:55.51',3,'192.168.19.52','v 12','popup'
NULL,1,'Intranet',NULL,NULL,NULL,NULL,'barcode_collected_print.cfm','objects/display/barcode_collected_print.cfm','display',NULL,'objects.popupflush_print_collected_barcodes','popupflush_print_collected_barcodes',NULL,'display/barcode_collected_print.cfm',1,0,0,NULL,0,0,0,0,0,0,NULL,NULL,'Objects','objects',47,1726,'page','2010-11-25 15:53:42.823',1898,'192.168.18.34',NULL,NULL,'HTTP',52,'Deployment',3,'2012-08-01 15:33:50.42',3,'192.168.18.18','v 12','popup'
NULL,1,'Intranet',NULL,NULL,NULL,NULL,'print_files.cfm','objects/display/print_files.cfm','display',NULL,'objects.popupflush_print_files','popupflush_print_files',NULL,'display/print_files.cfm',1,0,0,NULL,0,0,0,0,0,0,NULL,NULL,'Objects','objects',47,4,'page','2012-02-28 11:06:48.0',1898,'192.168.18.34',NULL,NULL,'HTTP',52,'Deployment',3,'2012-08-09 15:42:08.37',3,'192.168.18.18','v 12','popup'
NULL,1,'Intranet',NULL,NULL,NULL,NULL,'lot_no_separated_print.cfm','objects/display/lot_no_separated_print.cfm','display',NULL,'objects.popupflush_print_separated_lot','popupflush_print_separated_lot',NULL,'Toplu Seri ve Lot No Yazdır 2',1,0,0,NULL,0,0,0,0,0,0,NULL,NULL,'Objects','objects',47,2,'page','2010-11-25 15:53:42.823',1898,'192.168.18.34',NULL,NULL,'HTTP',52,'Deployment',9,'2012-08-14 03:16:02.707',3,'192.168.19.52','v 12','popup'
NULL,1,'ERP',NULL,NULL,NULL,NULL,'serial_no_detail2.cfm','objects/form/serial_no_detail2.cfm','form',NULL,'objects.serial_no_detail2','serial_no_detail2',NULL,'Hızlı Seri Sayfası Ajax',1,1,0,NULL,0,0,0,NULL,NULL,NULL,0,NULL,'Objects','objects',47,125,NULL,'2014-06-24 09:45:20.0',35,'127.0.0.1',NULL,NULL,'HTTP',52,'Development',2,NULL,NULL,NULL,'v 14.00','normal'
NULL,1,'Other',NULL,NULL,NULL,NULL,'serial_no_history_ajax.cfm','objects/form/serial_no_history_ajax.cfm','form',NULL,'objects.serial_no_history_ajax','serial_no_history_ajax',NULL,'Seri No Tarihçesi Ajax',1,0,0,NULL,0,0,0,NULL,0,NULL,0,NULL,'Objects','objects',47,5530,NULL,'2013-10-28 09:40:55.0',89,'10.0.0.13',NULL,NULL,'HTTP',52,'Development',5,'2013-10-28 09:43:27.013',89,'10.0.0.13','v 12','normal'
NULL,1,'Other',NULL,NULL,NULL,NULL,'serial_number_relation.cfm','objects/form/serial_number_relation.cfm','form',NULL,'objects.serial_number_relation','serial_number_relation',NULL,'Seri No İlişkisi Ajax',1,0,0,NULL,0,0,0,NULL,NULL,NULL,0,NULL,'Objects','objects',47,5541,NULL,'2013-10-28 09:52:33.0',89,'10.0.0.13',NULL,NULL,'HTTP',52,'Development',5,NULL,NULL,NULL,'v 12','normal'
NULL,1,'Other',NULL,NULL,NULL,NULL,'serial_number_services_ajax.cfm','objects/form/serial_number_services_ajax.cfm','form',NULL,'objects.serial_number_services_ajax','serial_number_services_ajax',NULL,'Seri No Ait Başvurular Ajax',1,0,0,NULL,0,0,0,NULL,NULL,NULL,0,NULL,'Objects','objects',47,5529,NULL,'2013-10-28 10:02:18.0',89,'10.0.0.13',NULL,NULL,'HTTP',52,'Development',5,NULL,NULL,NULL,'v 12','normal'
NULL,1,'Other',NULL,NULL,NULL,NULL,'special_relation_ajax.cfm','objects/form/special_relation_ajax.cfm','form',NULL,'objects.special_relation_ajax','special_relation_ajax',NULL,'Özel İlişkiler Ajax',1,0,0,NULL,0,0,0,NULL,0,NULL,0,NULL,'Objects','objects',47,5550,NULL,'2013-10-28 09:28:46.0',89,'10.0.0.13',NULL,NULL,'HTTP',52,'Development',5,'2013-10-28 09:34:20.89',89,'10.0.0.13','v 12','normal'
NULL,1,'Intranet',NULL,NULL,NULL,NULL,'upd_account.cfm','objects/query/upd_account.cfm','query',NULL,'objects.upd_account','upd_account',NULL,'Hesap Kodu Güncelle Query',1,0,0,NULL,0,0,1,0,0,0,NULL,NULL,'Objects','objects',47,50,NULL,'2010-11-25 15:53:42.823',1898,'192.168.18.34',NULL,NULL,'HTTP',52,'Deployment',2,'2012-08-11 07:55:34.44',3,'192.168.19.52','v 12','normal'
NULL,1,'Intranet',NULL,NULL,NULL,NULL,'upd_ct_comment.cfm','objects/query/upd_ct_comment.cfm','query',NULL,'objects.upd_custom_tag_comment','upd_custom_tag_comment',NULL,'Yorum Güncelleme ',1,0,0,NULL,0,0,1,0,0,0,NULL,NULL,'Objects','objects',47,0,NULL,'2010-11-25 15:53:42.823',1898,'192.168.18.34',NULL,NULL,'HTTP',52,'Deployment',2,'2012-08-27 15:08:43.52',3,'192.168.18.15','v 12','normal'
NULL,1,'Intranet',NULL,NULL,NULL,NULL,'upd_info_plus_all.cfm','objects/query/upd_info_plus_all.cfm','query',NULL,'objects.upd_info_plus_all','upd_info_plus_all',NULL,'query/upd_info_plus_all.cfm',1,0,0,NULL,0,0,1,0,0,0,NULL,NULL,'Objects','objects',47,776,NULL,'2010-11-25 15:53:42.823',1898,'192.168.18.34',NULL,NULL,'HTTP',52,'Deployment',2,'2012-08-01 15:32:59.847',3,'192.168.18.18','v 12','normal'
NULL,1,'Intranet',NULL,NULL,NULL,NULL,'upd_serialno_guaranty.cfm','objects/query/upd_serialno_guaranty.cfm','query',NULL,'objects.upd_serialno_guaranty','upd_serialno_guaranty',NULL,'Garanti Güncelle Query',1,0,0,NULL,0,0,1,0,0,0,NULL,NULL,'Objects','objects',47,42,NULL,'2010-11-25 15:53:42.823',1898,'192.168.18.34',NULL,NULL,'HTTP',52,'Deployment',2,'2012-08-11 07:59:51.007',3,'192.168.19.52','v 12','normal'
NULL,1,'Intranet',NULL,NULL,NULL,NULL,'upd_stock_serialno.cfm','objects/query/upd_stock_serialno.cfm','query',NULL,'objects.upd_stock_serialno','upd_stock_serialno',NULL,'query/upd_stock_serialno.cfm',1,0,0,NULL,0,0,1,0,0,0,NULL,NULL,'Objects','objects',47,983,NULL,'2012-02-28 11:06:48.0',1898,'192.168.18.34',NULL,NULL,'HTTP',52,'Deployment',2,'2012-08-01 15:32:32.75',3,'192.168.18.18','v 12','normal'
NULL,1,'Intranet',NULL,NULL,NULL,NULL,'upd_target_perf.cfm','objects/query/upd_target_perf.cfm','query',NULL,'objects.upd_target_perf','upd_target_perf',NULL,'query/upd_target_perf.cfm',1,0,0,NULL,0,0,1,0,0,0,NULL,NULL,'Objects','objects',47,87,NULL,'2010-11-25 15:53:42.823',1898,'192.168.18.34',NULL,NULL,'HTTP',52,'Deployment',2,'2012-08-09 15:16:22.427',3,'192.168.18.18','v 12','normal'
NULL,1,'Other',NULL,NULL,NULL,NULL,'xml_setting_personality.cfm','objects/form/xml_setting_personality.cfm','form',NULL,'objects.xml_setting_personality','xml_setting_personality',NULL,'xml_setting_personality.cfm',1,1,0,NULL,0,0,0,0,0,0,NULL,NULL,'Objects','objects',47,173472,NULL,'2011-09-20 11:54:37.0',376,'192.168.1.10',NULL,NULL,'HTTP',52,'Deployment',2,'2012-08-01 15:19:34.507',3,'192.168.18.18','v 12','normal'
'Satış-Dağıtım',1,'ERP','controller/onlineSalesController.cfm',NULL,NULL,47172,'list_online_sales.cfm','sales/display/list_online_sales.cfm','display','OnlineOrder','sales.list_online_sales','list_online_sales',NULL,'Online Siparişler',1,0,0,1,0,0,0,0,0,0,NULL,NULL,'Online Satış','sales',60,539,NULL,'2010-11-25 15:53:42.823',1898,'192.168.18.34',NULL,NULL,'HTTP',52,'Deployment',4,'2012-08-16 15:22:16.517',25,'192.168.6.21','v 12','normal'
'Satış-Dağıtım',1,'ERP','controller/listOrderDemandsController.cfm',NULL,NULL,47251,'list_order_demands.cfm','sales/display/list_order_demands.cfm','display','OnlineSaleWebTrack','sales.list_order_demands','list_order_demands',NULL,'Web Sitesi Takip',1,0,0,1,0,0,0,0,0,0,NULL,NULL,'Online Satış','sales',60,1524,NULL,'2010-11-25 15:53:42.823',1898,'192.168.18.34',NULL,NULL,'HTTP',52,'Deployment',4,'2012-08-16 15:23:15.157',25,'192.168.6.21','v 12','normal'
'Satış-Dağıtım',1,'ERP','controller/productVisionController.cfm',NULL,NULL,37480,'list_product_vision.cfm','product/display/list_product_vision.cfm','display','OnlineSaleShowcase','product.list_product_vision','list_product_vision',NULL,'Vitrin',1,0,0,1,0,0,0,0,0,0,NULL,NULL,'Online Satış','product',60,988,NULL,'2010-11-25 15:53:42.823',1898,'192.168.18.34',NULL,NULL,'HTTP',52,'Deployment',4,'2012-08-11 16:25:34.487',2,'192.168.18.118','v 12','normal'
'Planlama',1,'HR','controller/companyList.cfm',NULL,NULL,29531,'company_info_list.cfm','hr/display/company_info_list.cfm','display','OrgCompany','hr.company_info_list','company_info_list',NULL,'Şirketler',1,0,0,1,0,0,0,0,0,0,NULL,'organization_left_menu','Organizasyon Planlama','hr',3,9219,NULL,'2010-11-25 15:53:42.823',1898,'192.168.18.34',NULL,NULL,'HTTP',52,'Deployment',4,'2012-08-14 07:36:31.733',88,'192.168.6.13','v 12','normal'
'Planlama',1,'HR','controller/listBranches.cfm','settings',NULL,29434,'list_branches.cfm','settings/display/list_branches.cfm','..\settings\display','OrgBranch','hr.list_branches','list_branches',NULL,'Şubeler',1,0,0,1,0,0,0,0,0,0,0,'organization_left_menu','Organizasyon Planlama','hr',3,8908,NULL,'2010-11-25 15:53:42.823',1898,'192.168.18.34',NULL,NULL,'HTTP',52,'Deployment',4,'2013-10-04 16:25:43.273',39,'192.168.18.15','v 12','normal'
'Planlama',1,'HR','controller/listDepartments.cfm','settings',NULL,32214,'list_depts.cfm','settings/display/list_depts.cfm','..\settings\display','OrgDepartment','hr.list_depts','list_depts',NULL,'Departmanlar',1,0,0,1,0,0,0,0,0,0,0,'organization_left_menu','Organizasyon Planlama','hr',3,5495,NULL,'2010-11-25 15:53:42.823',1898,'192.168.18.34',NULL,NULL,'HTTP',52,'Deployment',4,'2013-10-05 09:27:19.23',39,'192.168.18.15','v 12','normal'
'Planlama',1,'HR','controller/hrListWorkgroup.cfm',NULL,NULL,29818,'list_workgroup.cfm','hr/display/list_workgroup.cfm','display','OpgWorkgroup','hr.list_workgroup','list_workgroup',NULL,'İş Grupları',1,0,0,1,0,0,0,0,0,0,NULL,'organization_left_menu','Organizasyon Planlama','hr',3,1581,NULL,'2010-11-25 15:53:42.823',1898,'192.168.18.34',NULL,NULL,'HTTP',52,'Deployment',4,'2012-08-14 07:38:50.43',88,'192.168.6.13','v 12','normal'
'Planlama',1,'HR','controller/hrListZones.cfm','settings',NULL,32213,'list_zones.cfm','settings/display/list_zones.cfm','..\settings\display','OrgZone','hr.list_zones','list_zones',NULL,'Bölgeler',1,0,0,1,0,0,0,0,0,0,0,'organization_left_menu','Organizasyon Planlama','hr',3,1825,NULL,'2010-11-25 15:53:42.823',1898,'192.168.18.34',NULL,NULL,'HTTP',52,'Deployment',4,'2013-10-05 12:31:09.963',39,'192.168.18.15','v 12','normal'
'Pazarlama',1,'CRM','controller/campaingListCampaing.cfm',NULL,NULL,57446,'list_campaign.cfm','campaign/display/list_campaign.cfm','display','Campaign','campaign.list_campaign','list_campaign','welcome','Kampanya',1,0,0,1,0,0,0,0,0,0,0,NULL,'Pazarlama','campaign',15,4915,NULL,'2012-02-28 11:06:48.0',1898,'192.168.18.34',NULL,NULL,'HTTP',52,'Deployment',4,'2013-05-08 15:34:14.35',3,'192.168.18.140','v 12','normal'
'Pazarlama',1,'CRM','controller/forwardedCampaignContentController.cfm',NULL,NULL,49486,'list_forwarded_campaign_content.cfm','campaign/display/list_forwarded_campaign_content.cfm','display','CampaignPost','campaign.list_forwarded_campaign_content','list_forwarded_campaign_content',NULL,'Gönderiler',1,0,0,1,0,0,0,0,0,0,NULL,NULL,'Pazarlama','campaign',15,462,NULL,'2010-11-25 15:53:42.823',1898,'192.168.18.34',NULL,NULL,'HTTP',52,'Deployment',4,'2012-08-23 09:34:09.183',10,'192.168.18.109','v 12','normal'
'Pazarlama',1,'CRM','controller/mailListConroller.cfm',NULL,NULL,47148,'list_maillist.cfm','campaign/display/list_maillist.cfm','display','MailList','campaign.list_maillist','list_maillist',NULL,'Mail List',1,0,0,1,0,0,0,0,0,0,NULL,NULL,'Pazarlama','campaign',15,645,NULL,'2010-11-25 15:53:42.823',1898,'192.168.18.34',NULL,NULL,'HTTP',52,'Deployment',4,'2012-08-23 09:20:07.91',10,'192.168.18.109','v 12','normal'
'Pazarlama',1,'CRM','controller/CampaignlistOrganizationController.cfm',NULL,NULL,29465,'list_organization.cfm','campaign/display/list_organization.cfm','display','CampaignEvent','campaign.list_organization','list_organization',NULL,'Etkinlik',1,0,0,1,0,0,0,0,0,0,NULL,NULL,'Pazarlama','campaign',15,581,NULL,'2011-02-17 16:37:29.0',1898,'192.168.18.34',NULL,NULL,'HTTP',52,'Deployment',4,'2012-08-23 09:35:09.473',10,'192.168.18.109','v 12','normal'
'Pazarlama',1,'CRM','controller/campaignListOrganizationAgenda.cfm',NULL,NULL,49711,'list_organization_agenda.cfm','campaign/display/list_organization_agenda.cfm','display','CampaignOrganization','campaign.list_organization_agenda','list_organization_agenda',NULL,'Etkinlik Takvimi',1,0,0,1,0,0,0,0,0,0,NULL,NULL,'Pazarlama','campaign',15,347,NULL,'2011-03-10 14:50:11.0',1898,'192.168.18.34',NULL,NULL,'HTTP',52,'Deployment',4,'2012-08-23 09:43:18.097',10,'192.168.18.109','v 12','normal'
'Pazarlama',1,'CRM','controller/socialMediaConroller.cfm',NULL,NULL,29529,'list_social_media.cfm','worknet/display/list_social_media.cfm','display','SocialMedia','worknet.list_social_media','list_social_media',NULL,'Sosyal Medya',1,0,0,1,0,0,0,0,0,0,NULL,NULL,'Pazarlama','worknet',15,1719,NULL,'2011-11-17 12:52:59.0',2227,'192.168.1.16',NULL,NULL,'HTTP',52,'Deployment',4,'2012-08-17 13:15:53.987',16,'192.168.18.35','v 12','normal'
'Pazarlama',1,'CRM','controller/campaingListSurvey.cfm',NULL,NULL,58662,'list_survey.cfm','campaign/display/list_survey.cfm','display','Survey','campaign.list_survey','list_survey',NULL,'Anket',1,0,0,1,0,0,0,0,0,0,NULL,NULL,'Pazarlama','campaign',15,2693,NULL,'2010-11-25 15:53:42.823',1898,'192.168.18.34',NULL,NULL,'HTTP',52,'Deployment',4,'2012-08-23 09:07:18.403',10,'192.168.18.109','v 12','normal'
'Pazarlama',1,'CRM','controller/CampaignListTargetController.cfm',NULL,NULL,49363,'list_target_markets.cfm','campaign/display/list_target_markets.cfm','display','TargetMarket','campaign.list_target_markets','list_target_markets',NULL,'Hedef Kitle',1,0,0,1,0,0,0,0,0,0,0,NULL,'Pazarlama','campaign',15,4549,NULL,'2010-11-25 15:53:42.823',1898,'192.168.18.34',NULL,NULL,'HTTP',52,'Deployment',4,'2013-05-30 12:34:14.437',89,'10.0.0.13','v 12','normal'
'Pazarlama',1,'CRM','controller/CampaignListTargets.cfm',NULL,NULL,57964,'targets.cfm','campaign/form/targets.cfm','form','CampaignTarget','campaign.targets','targets',NULL,'Hedefler',1,1,0,1,0,0,0,0,0,0,NULL,NULL,'Pazarlama','campaign',15,559,NULL,'2010-11-25 15:53:42.823',1898,'192.168.18.34',NULL,NULL,'HTTP',52,'Deployment',1,'2012-08-23 09:18:03.107',10,'192.168.18.109','v 12','normal'
NULL,1,'PDA',NULL,NULL,NULL,NULL,'add_event.cfm','workcube_pda/query/add_event.cfm','query',NULL,'pda.add_event','add_event',NULL,'query/add_event.cfm',1,1,0,NULL,0,0,0,0,0,0,NULL,NULL,'pda','pda',NULL,5,NULL,'2010-11-25 15:53:42.823',1898,'192.168.18.34',NULL,NULL,'HTTP',52,'Development',2,'2012-08-24 09:52:43.223',16,'192.168.18.35','v 12','normal'
